Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Cpu_brand,CPU_vel,GPU,first_size,first_type,second_size,second_type,Touchscreen,Ips,X_res,Y_res,ppi,os,Company_name_encoded,TypeName_name_encoded,Cpu_brand_name_encoded,GPU_name_encoded,first_type_name_encoded,second_type_name_encoded,os_name_encoded
HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.59,46300,Intel Core i7,2.6,Nvidia,256,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,7,5,26,3,3,2,2
HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.48,37300,Intel Core i7,2.6,Intel,256,SSD,0,None,1,0,2560,1440,220.84282406840083,Windows,7,0,26,2,3,2,2
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.0,39400,Intel Core i7,2.6,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,5,26,3,3,2,2
HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.26,47700,Intel Core i7,2.5,Intel,256,SSD,0,None,0,0,1920,1080,176.23257360658386,Windows,7,4,26,2,3,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Nvidia GeForce 940MX,Windows 10,2.18,20900,Intel Core i7,2.7,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,26,3,3,2,2
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.88,32800,Intel Core i5,2.3,Intel,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,25,2,3,2,2
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.27,48600,Intel Core i7,2.5,Intel,256,SSD,0,None,1,1,2560,1440,209.8006828649808,Windows,10,0,26,2,3,2,2
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1000 HDD,Intel HD Graphics 520,No OS,1.9,7000,Intel Core i3,2.0,Intel,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,10,3,24,2,1,2,1
HP,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4,0 HDD,AMD Radeon R2 Graphics,Windows 10,1.86,6100,AMD E-Series 7110,1.8,AMD,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,7,3,14,0,1,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,1000 HDD,AMD Radeon R5 M330,No OS,2.32,12400,Intel Core i5,2.3,AMD,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Others/No OS/Linux,10,3,25,0,1,2,1
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000 HDD,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,24900,Intel Core i7,2.8,Nvidia,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,1,26,3,1,2,2
Dell,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,8,256 SSD,Nvidia GeForce 960M,Windows 10,2.04,46700,Intel Core i5,2.3,Nvidia,256,SSD,0,None,1,1,3840,2160,282.42399616439724,Windows,4,3,25,3,3,2,2
HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series A6-9220 2.5GHz,4,256 SSD,AMD Radeon 520,Windows 10,1.91,9900,AMD A6-Series A6-9220,2.5,AMD,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,8,0,3,2,2
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,31000,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,0,1920,1080,127.33567457123111,Windows,11,1,26,3,3,0,2
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12,512 SSD,Intel HD Graphics 520,Windows 7,1.4,47700,Intel Core i7,2.6,Intel,512,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,10,4,26,2,3,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,1000 Hybrid,AMD Radeon R5 M330,Windows 10,2.5,16300,Intel Core i5,2.3,AMD,1000,Hybrid,0,None,0,0,1920,1080,141.21199808219862,Windows,10,3,25,0,2,2,2
HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,512 SSD,Intel HD Graphics 520,Windows 10,1.48,42400,Intel Core i7,2.6,Intel,512,SSD,0,None,1,0,2560,1440,220.84282406840083,Windows,7,0,26,2,3,2,2
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.7,31100,Intel Core i7,2.6,Intel,256,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,10,4,26,2,3,2,2
MSI,Gaming,14.0,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 970M,Windows 10,1.7,36700,Intel Core i7,2.6,Nvidia,256,SSD,1000,HDD,0,0,1920,1080,157.3505121487356,Windows,11,1,26,3,3,0,2
HP,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,18600,Intel Core i7,2.8,Nvidia,1000,HDD,0,None,0,1,1920,1080,141.21199808219862,Windows,7,1,26,3,1,2,2
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,8,1000 HDD,Intel HD Graphics 520,Windows 10,2.2,9500,Intel Core i3,2.0,Intel,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,10,3,24,2,1,2,2
HP,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,0 HDD,Intel HD Graphics 520,No OS,2.1,9900,Intel Core i5,2.3,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,7,3,25,2,1,2,1
Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,31100,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,0,3840,2160,282.42399616439724,Windows,4,1,26,3,3,0,2
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.95,28800,Intel Core i5,2.5,Intel,256,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,10,3,25,2,3,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1000 HDD,Nvidia GeForce 920MX ,Windows 10,2.2,9700,Intel Core i3,2.0,Nvidia,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,10,3,24,3,1,2,2
HP,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.44,5100,Other Intel Processor,1.6,Intel,32,Flash,0,None,0,0,1366,768,111.93520355955211,Windows,7,3,27,2,0,2,2
MSI,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,17400,Intel Core i7,2.7,Nvidia,1000,HDD,0,None,0,1,1920,1080,141.21199808219862,Windows,11,1,26,3,1,2,2
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.96,14100,Intel Core i7,2.5,Intel,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,26,2,3,2,2
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,512 SSD,Intel UHD Graphics 620,Windows 10,2.1,24000,Intel Core i7,1.8,Intel,512,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,26,2,3,2,2
Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,0 HDD,Intel HD Graphics,Windows 10,2.2,7600,Other Intel Processor,1.6,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,2,3,27,2,1,2,2
Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,0 HDD,Intel HD Graphics 520,No OS,2.1,8200,Intel Core i5,2.3,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,10,3,25,2,1,2,1
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1000 HDD,Nvidia GeForce 940MX,No OS,2.2,14700,Intel Core i7,2.7,Nvidia,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Others/No OS/Linux,10,3,26,3,1,2,1
Asus,Notebook,14.0,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,256 SSD,Intel HD Graphics 620,Windows 10,2.0,15900,Intel Core i3,2.4,Intel,256,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,2,3,24,2,3,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,4,1000 Hybrid,Intel HD Graphics 520,Windows 7,2.32,17100,Intel Core i7,2.5,Intel,1000,Hybrid,0,None,0,0,1920,1080,141.21199808219862,Windows,10,3,26,2,2,2,2
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512 SSD,Nvidia GeForce GTX 960,Windows 10,3.31,27100,Intel Core i7,2.6,Nvidia,512,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,10,1,26,3,3,2,2
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 970M,Windows 10,1.91,44700,Intel Core i7,2.6,Nvidia,128,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,11,1,26,3,3,0,2
HP,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,0 HDD,Intel HD Graphics 520,Windows 10,2.07,13500,Intel Core i3,2.3,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,7,3,24,2,1,2,2
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.36,34000,Intel Core i5,2.3,Intel,256,SSD,0,None,1,1,2560,1440,209.8006828649808,Windows,10,0,25,2,3,2,2
Lenovo,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6,256 SSD,Nvidia GeForce 920M,Windows 10,1.54,17200,Intel Core i7,2.7,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,10,4,26,3,3,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Nvidia GeForce GT 940MX,Linux,1.98,18500,Intel Core i7,2.7,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Others/No OS/Linux,4,3,26,3,3,2,1
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4,0 HDD,Intel HD Graphics 500,Windows 10,2.1,6900,Other Intel Processor,2.0,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,0,3,27,2,1,2,2
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6,1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.18,16600,Intel Core i7,2.6,Nvidia,1000,HDD,0,None,0,1,1920,1080,141.21199808219862,Windows,7,3,26,3,1,2,2
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.591,18800,Intel Core i7,2.6,Nvidia,256,SSD,1000,HDD,0,1,1920,1080,141.21199808219862,Windows,2,1,26,3,3,0,2
Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,2.09,24400,Intel Core i7,2.7,Intel,512,SSD,0,None,1,0,1920,1080,141.21199808219862,Windows,4,0,26,2,3,2,2
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256 SSD,Nvidia GeForce 940MX,Windows 10,2.23,14300,Intel Core i5,2.5,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,0,3,25,3,3,2,2
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,8,256 SSD,Intel HD Graphics 520,Linux,1.23,22800,Intel Core i5,2.4,Intel,256,SSD,0,None,1,0,3200,1800,276.053530085501,Others/No OS/Linux,4,4,25,2,3,2,1
Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.2,54000,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,1,1920,1080,127.33567457123111,Windows,0,1,26,3,3,0,2
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,17000,Intel Core i5,2.5,Nvidia,1000,HDD,0,None,0,1,1920,1080,141.21199808219862,Windows,10,1,25,3,1,2,2
Samsung,2 in 1 Convertible,12.3,IPS Panel Touchscreen 2400x1600,Samsung Cortex A72&A53 2.0GHz,4,32 Flash Storage,ARM Mali T860 MP4,Chrome OS,1.15,13600,Others Processor,2.0,ARM,32,Flash,0,None,1,1,2400,1600,234.50740003017813,Others/No OS/Linux,15,0,28,1,0,2,1
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,0 HDD,Intel HD Graphics 620,Windows 10,1.86,10000,Intel Core i5,2.5,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,7,3,25,2,1,2,2
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8,256 Flash Storage,Intel HD Graphics 5300,Mac OS X,0.92,24100,Other Intel Processor,1.1,Intel,256,Flash,0,None,0,1,2304,1440,226.41554716935852,Mac,1,4,27,2,0,2,0
Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.6,24900,Intel Core i5,2.5,Intel,256,SSD,0,None,1,1,1920,1080,165.6321180513006,Windows,4,0,25,2,3,2,2
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.21,27500,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,1,1920,1080,141.21199808219862,Windows,7,3,26,3,3,0,2
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1000 HDD,AMD Radeon R5 M430,No OS,1.9,7600,Intel Core i3,2.0,AMD,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,10,3,24,0,1,2,1
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512 SSD +  1000 HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,44600,Intel Core i7,2.6,Nvidia,512,SSD,1000,HDD,0,1,1920,1080,127.33567457123111,Windows,2,1,26,3,3,0,2
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4,1000 HDD,Intel HD Graphics 500,Linux,2.1,5600,Other Intel Processor,2.0,Intel,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,0,3,27,2,1,2,1
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,42500,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,0,1920,1080,127.33567457123111,Windows,11,1,26,3,3,0,2
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128 SSD,AMD Radeon R7 M440,Windows 10,2.3,10300,Intel Core i3,2.0,AMD,128,SSD,0,None,0,0,1366,768,100.45466986113651,Windows,4,3,24,0,3,2,2
Lenovo,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,8,0 HDD,Nvidia GeForce 920MX,No OS,2.2,13000,Intel Core i7,2.5,Nvidia,0,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,10,3,26,3,1,2,1
Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,512 SSD,Intel UHD Graphics 620,Windows 10,2.0,26700,Intel Core i7,1.8,Intel,512,SSD,0,None,1,0,1920,1080,141.21199808219862,Windows,4,0,26,2,3,2,2
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.2,55600,Intel Core i7,2.7,Intel,512,SSD,0,None,1,0,3200,1800,276.053530085501,Windows,4,4,26,2,3,2,2
Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,24200,Intel Core i7,2.6,Nvidia,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,2,1,26,3,1,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,AMD Radeon R7 M445,Windows 10,2.36,18400,Intel Core i5,2.5,AMD,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,25,0,3,2,2
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.91,12000,Intel Core i5,2.5,Intel,256,SSD,0,None,0,0,1366,768,100.45466986113651,Windows,7,3,25,2,3,2,2
Lenovo,Notebook,15.6,1366x768,AMD E-Series 9000 2.2GHz,4,0 HDD,AMD Radeon R2 Graphics,Windows 10,2.2,6200,AMD E-Series 9000,2.2,AMD,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,10,3,15,0,1,2,2
Acer,Notebook,17.3,1600x900,Intel Core i3 6006U 2.0GHz,8,1000 HDD,Nvidia GeForce 940MX,Windows 10,3.3,13000,Intel Core i3,2.0,Nvidia,1000,HDD,0,None,0,0,1600,900,106.11306214269258,Windows,0,3,24,3,1,2,2
Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,2.2,50800,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,2,1,26,3,3,0,2
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8,512 Flash Storage,Intel HD Graphics 515,Mac OS X,0.92,26500,Other Intel Processor,1.2,Intel,512,Flash,0,None,0,1,2304,1440,226.41554716935852,Mac,1,4,27,2,0,2,0
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,36300,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,2,3,26,3,3,0,2
MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,40400,Intel Core i7,2.6,Nvidia,256,SSD,1000,HDD,0,1,1920,1080,127.33567457123111,Windows,11,1,26,3,3,0,2
Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2.191,20700,Intel Core i5,2.5,Intel,256,SSD,0,None,1,1,1920,1080,141.21199808219862,Windows,4,0,25,2,3,2,2
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.9,40400,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,0,1920,1080,127.33567457123111,Windows,2,1,26,3,3,0,2
Acer,Netbook,11.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,2,32 SSD,Intel HD Graphics,Chrome OS,1.3,3600,Other Intel Processor,1.5,Intel,32,SSD,0,None,0,0,1366,768,135.0942111925629,Others/No OS/Linux,0,2,27,2,3,2,1
Acer,Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,4,1000 HDD,Nvidia GeForce 940MX,Windows 10,3.3,12400,Intel Core i3,2.0,Nvidia,1000,HDD,0,None,0,0,1600,900,106.11306214269258,Windows,0,3,24,3,1,2,2
Lenovo,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1000 HDD,Intel HD Graphics 620,No OS,2.8,11100,Intel Core i5,2.5,Intel,1000,HDD,0,None,0,0,1600,900,106.11306214269258,Others/No OS/Linux,10,3,25,2,1,2,1
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,26400,Intel Core i7,2.6,Nvidia,128,SSD,1000,HDD,0,1,1920,1080,141.21199808219862,Windows,10,1,26,3,3,0,2
Acer,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,8,256 SSD,Intel HD Graphics 615,Windows 10,1.2,23800,Intel Core i7,1.3,Intel,256,SSD,0,None,1,1,1920,1080,157.3505121487356,Windows,0,0,26,2,3,2,2
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,2.3,31700,Intel Core i7,2.6,Intel,256,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,10,3,26,2,3,2,2
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,30600,Intel Core i7,2.6,Nvidia,128,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,11,1,26,3,3,0,2
HP,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 2.7GHz,6,1000 HDD,AMD Radeon 530,Windows 10,2.1,10900,AMD A12-Series 9720P,2.7,AMD,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,4,0,1,2,2
Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.26,35600,Intel Core i5,2.4,Intel,256,SSD,0,None,1,0,1920,1080,176.23257360658386,Windows,4,4,25,2,3,2,2
Dell,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,0 HDD,Intel HD Graphics 620,Windows 10,2.08,10500,Intel Core i3,2.4,Intel,0,HDD,0,None,1,0,1920,1080,146.86047800548656,Windows,4,0,24,2,1,2,2
Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,1000 HDD,Intel HD Graphics 405,Windows 10,2.65,6400,Other Intel Processor,1.6,Intel,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,2,3,27,2,1,2,2
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.29,30600,Intel Core i7,2.7,Intel,256,SSD,0,None,1,0,3200,1800,276.053530085501,Windows,4,4,26,2,3,2,2
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Intel HD Graphics 520,Linux,2.18,10800,Intel Core i5,2.5,Intel,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,4,3,25,2,1,2,1
Lenovo,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.6,21300,Intel Core i7,2.6,Nvidia,128,SSD,1000,HDD,1,1,1920,1080,141.21199808219862,Windows,10,1,26,3,3,0,2
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,23800,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,11,1,26,3,3,0,2
Lenovo,Netbook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.50GHz,16,512 SSD,Intel HD Graphics 520,Windows 10,1.3,34200,Intel Core i7,2.5,Intel,512,SSD,0,None,1,1,1920,1080,176.23257360658386,Windows,10,2,26,2,3,2,2
Razer,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,1000 SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,72700,Intel Core i7,2.8,Nvidia,1000,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,14,1,26,3,3,2,2
Dell,Notebook,15.6,Touchscreen 1366x768,Intel Core i3 7100U 2.4GHz,8,1000 HDD,Intel HD Graphics 620,Windows 10,2.3,9700,Intel Core i3,2.4,Intel,1000,HDD,0,None,1,0,1366,768,100.45466986113651,Windows,4,3,24,2,1,2,2
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,33200,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,0,1920,1080,127.33567457123111,Windows,11,1,26,3,3,0,2
Apple,Ultrabook,11.6,1366x768,Intel Core i5 1.6GHz,4,256 Flash Storage,Intel HD Graphics 6000,Mac OS X,1.08,19900,Intel Core i5,1.6,Intel,256,Flash,0,None,0,0,1366,768,135.0942111925629,Mac,1,4,25,2,0,2,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1000 HDD,Intel HD Graphics 520,Windows 10,2.1,9900,Intel Core i3,2.0,Intel,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,24,2,1,2,2
